original_link,city,colleges,addresses,title,company,resumes,link,location,lastnames,firstnames,preview,type,zipcodes
http://jobview.monster.com/Sales-Executive-Inside-Sales-Job-New-York-City-NY-US-166895796.aspx?mescoid=4100666001001&jobPosition=9,New York,"[2, 3, 0, 1]","[1, 3, 18, 10]","

Sales Executive - Inside Sales

","
DNR Diamonds Inc.
 ","[0, 7, 1, 2]",http://jobview.monster.com/Sales-Executive-Inside-Sales-Job-New-York-City-NY-US-166895796.aspx,"


New York City
        ,NY


 ","[8, 1, 0, 5]","[4, 1, 8, 2]","
                                Leading international wholesale diamond manufacturers and importers established in 1994 is looking to train and form a high energy, driven, and motivated Inside Sales Representative for our New York team. 

Our company is one of the very well establ......
                            ",Sales,"[6, 4, 15, 5]"
http://jobview.monster.com/Outside-Sales-Representative-Job-New-York-City-NY-US-166560516.aspx?mescoid=4100683001001&jobPosition=10,New York,"[1, 2, 0, 3]","[5, 16, 11, 1]","

Outside Sales Representative

","
Netpique
 ","[1, 2, 6, 7]",http://jobview.monster.com/Outside-Sales-Representative-Job-New-York-City-NY-US-166560516.aspx,"


New York City
        ,NY


 ","[1, 3, 6, 5]","[8, 0, 2, 5]","
                                Seeking Flexibility and Fulfillment?  Want to Make a Difference?

About the Job

We are hiring people who want to be in charge of their future. . . people who want to invest time acquiring skills and knowledge that will help them grow personally and......
                            ",Sales,"[5, 18, 1, 4]"
http://jobview.monster.com/Major-Account-Mgr-II-Job-New-York-City-NY-US-166321017.aspx?mescoid=4100683001001&jobPosition=11,New York,"[2, 3, 0, 1]","[17, 11, 15, 16]","

Major Account Mgr II

","
F5 Networks
 ","[0, 1, 7, 3]",http://jobview.monster.com/Major-Account-Mgr-II-Job-New-York-City-NY-US-166321017.aspx,"


New York City
        ,NY


 ","[1, 2, 5, 0]","[7, 3, 0, 5]","
                                Position  SummaryThis is a  strategic sales position requiring an in-depth knowledge of how technology is  used to enable business goals or overcome business challenges. Position requires  strategic thinking/planning coupled with tactical execution ......
                            ",Sales,"[7, 5, 15, 13]"
http://jobview.monster.com/inside-sales-rep-Job-Uniondale-US-166913309.aspx?mescoid=4100683001001&jobPosition=12,New York,"[3, 0, 2, 1]","[6, 4, 2, 8]","

inside sales rep

","
Adecco Direct Placement.
 ","[3, 6, 0, 4]",http://jobview.monster.com/inside-sales-rep-Job-Uniondale-US-166913309.aspx,"


Uniondale
        ,NY

 ","[4, 1, 6, 5]","[8, 5, 2, 3]","
                                .
Seeking a Dynamic  Sales Executive who will be in charge of arranging Cargo Chartering for a diverse client base and work with international aircraft operators to offer cargo aircraft charters across the globe. You will manage client relationship,......
                            ",Sales,"[0, 11, 6, 13]"
http://jobview.monster.com/Inside-Sales-Job-Dumont-NJ-US-164458544.aspx?mescoid=4100683001001&jobPosition=13,New York,"[0, 2, 1, 3]","[8, 9, 12, 3]","

Inside Sales

","
Wiggers Insurance Service Corp
 ","[6, 5, 4, 7]",http://jobview.monster.com/Inside-Sales-Job-Dumont-NJ-US-164458544.aspx,"


Dumont
        ,NJ


 ","[1, 5, 4, 6]","[3, 0, 4, 7]","
                                Our agency is taking an aggressive approach towards growth by investing in technology and people.  We are offering competitive salaries and continuous opportunities for growth.  

Currently, we are looking for those with Property and Casualty (P+C) ......
                            ",Sales,"[2, 14, 1, 8]"
http://jobview.monster.com/Outside-Sales-Job-New-York-NY-US-166351779.aspx?mescoid=4100691001001&jobPosition=14,New York,"[3, 2, 1, 0]","[18, 2, 5, 6]","

Outside Sales

","
Contemporary Computer Services
 ","[5, 2, 3, 0]",http://jobview.monster.com/Outside-Sales-Job-New-York-NY-US-166351779.aspx,"


New York
        ,NY

 ","[0, 7, 4, 6]","[7, 3, 0, 6]","
                                Contemporary Computer Services, Inc. is a leading Systems Integration company with headquarters located in New York and New Jersey. We are a profitable, dynamic, client-oriented company serving corporate and public sector clients in the tri-state ar......
                            ",Sales,"[5, 12, 3, 17]"
http://jobview.monster.com/Inside-Sales-Representative-Job-Ridgewood-NJ-US-166164794.aspx?mescoid=4100683001001&jobPosition=15,New York,"[2, 0, 1, 3]","[0, 1, 11, 5]","

Inside Sales Representative

","
Financing Solutions
 ","[6, 0, 7, 4]",http://jobview.monster.com/Inside-Sales-Representative-Job-Ridgewood-NJ-US-166164794.aspx,"


Ridgewood
        ,NJ


 ","[7, 1, 0, 6]","[0, 4, 6, 3]","
                                Financing Solutions provides business financing to small businesses and is looking for an inside sales person to make phone calls to company owners &  loan brokers. You don't need to understand financing. 

 

Responsibilities: 

Phone calls to get ......
                            ",Sales,"[16, 14, 15, 7]"
http://jobview.monster.com/Account-Executive-Job-Newark-NJ-US-163501367.aspx?mescoid=4100683001001&jobPosition=16,New York,"[1, 3, 2, 0]","[8, 5, 7, 13]","

Account Executive

","
Vion Corp.
 ","[6, 0, 2, 7]",http://jobview.monster.com/Account-Executive-Job-Newark-NJ-US-163501367.aspx,"


Newark
        ,NJ


 ","[0, 8, 4, 6]","[7, 4, 2, 0]","
                                Are you a dynamic go getter Account Executive or Sales Representative? Are you more than just about the sale? Are you about making that connection to your customers and helping them solve their IT Storage Solutions? ViON Corporation want to speak wi......
                            ",Sales,"[7, 0, 17, 10]"
http://jobview.monster.com/Assistant-Director-Solution-Sales-Pre-Sales-Job-Edison-NJ-US-166329264.aspx?mescoid=1100008001001&jobPosition=17,New York,"[0, 1, 2, 3]","[0, 8, 17, 11]","

Assistant Director- Solution Sales (Pre-Sales)

","
Iris Software Inc.
 ","[6, 4, 2, 5]",http://jobview.monster.com/Assistant-Director-Solution-Sales-Pre-Sales-Job-Edison-NJ-US-166329264.aspx,"


Edison
        ,NJ


 ","[8, 3, 4, 2]","[1, 7, 4, 2]","
                                IRIS    Software Inc. is looking to augment its pre-sales team with a    technical individual that can present Iris proposals to existing and future    clients.  He/She will be responsible    for assisting sales teams in the sales process and inter......
                            ",Sales,"[12, 4, 3, 16]"
http://jobview.monster.com/Sales-Administrative-Support-Job-Fairfield-NJ-US-166561792.aspx?mescoid=4300749001001&jobPosition=18,New York,"[1, 0, 2, 3]","[15, 13, 7, 0]","

Sales Administrative Support

","
Staffing Now
 ","[1, 2, 5, 0]",http://jobview.monster.com/Sales-Administrative-Support-Job-Fairfield-NJ-US-166561792.aspx,"


Fairfield
        ,NJ

 ","[2, 6, 7, 4]","[5, 0, 3, 8]","
                                Staffing now is looking for a recent college graduate for our client in the Fairfield New Jersey area. This position is for a Sales Administrator.
This company is willing to train the right candidate but must be a college graduate with a 4 year degr......
                            ",Sales,"[0, 1, 13, 16]"
http://jobview.monster.com/Inside-Sales-Representative-Job-2359-Coney-Island-Avenue-NY-US-166022763.aspx?mescoid=4100683001001&jobPosition=19,New York,"[0, 2, 3, 1]","[15, 11, 0, 8]","

Inside Sales Representative

","
Sal Wireless Inc
 ","[2, 3, 5, 7]",http://jobview.monster.com/Inside-Sales-Representative-Job-2359-Coney-Island-Avenue-NY-US-166022763.aspx,"


2359 Coney Island Avenue
        ,NY


 ","[1, 2, 0, 4]","[5, 8, 6, 0]","
                                About Us Sal Wireless is a wholesale electronic company,  as well as online . Looking for warehouse employees and people with good computer skills.  Responsibilities  Answer customer questions  Describe the product  Explain product features  Mak......
                            ",Sales,"[4, 15, 8, 17]"
http://jobview.monster.com/Account-Manager-Job-Lyndhurst-NJ-US-166561999.aspx?mescoid=4100683001001&jobPosition=20,New York,"[3, 1, 0, 2]","[6, 5, 12, 1]","

Account Manager

","
Jobson Medical Info., LLC
 ","[0, 3, 1, 2]",http://jobview.monster.com/Account-Manager-Job-Lyndhurst-NJ-US-166561999.aspx,"


Lyndhurst
        ,NJ


 ","[6, 8, 5, 0]","[2, 6, 1, 3]","
                                General Description

 

The Account Manager position is responsible for the sale USP products and services to assigned territory.  The position provides ongoing support to customers/clients and provides outstanding customer service.  The Account Man......
                            ",Sales,"[7, 12, 11, 1]"
http://jobview.monster.com/business-development-manager-job-uniondale-ny-us-165761269.aspx?jobPosition=21,New York,"[3, 0, 2, 1]","[1, 18, 4, 17]","

Business Development Manager

","
EC Infosystems Inc
 ","[3, 4, 2, 0]",http://jobview.monster.com/business-development-manager-job-uniondale-ny-us-165761269.aspx,"


Uniondale
        ,NY


 ","[6, 7, 1, 8]","[6, 7, 8, 4]","
                                Company Profile Jasmine Universe is an exciting hardware startup that wants to provide families and small businesses with a home/business automation platform that pays for itself through electricity bill savings. We are growing our team in Uniondale, New York and are looking for a creative, passionate and experienced individual with an entrepreneurial focus to join us as our Business Development M...
                            ",Sales,"[3, 10, 2, 16]"
http://jobview.monster.com/fast-food-restaurant-manager-job-white-plains-ny-us-129215147.aspx?jobPosition=22,New York,"[0, 3, 1, 2]","[9, 11, 12, 14]","

Fast Food Restaurant Manager

","
Company Confidential
","[1, 5, 0, 4]",http://jobview.monster.com/fast-food-restaurant-manager-job-white-plains-ny-us-129215147.aspx,"


White Plains
        ,NY

 ","[0, 1, 5, 2]","[3, 4, 8, 1]","
                                We are currently seeking Assistant Managers and General Managers for growing hospitality company. Job Function and Duties: Delivers revenues and profits by developing, marketing, training, and providing appealing restaurant service; managing staff. Duties: * Establishes restaurant business plan by surveying restaurant demand; conferring with people in the community; evaluating competitors; prepari...
                            ",Sales,"[11, 18, 6, 2]"
http://jobview.monster.com/asm-merchandising-the-shops-atlas-park-435-job-glendale-ny-us-166229976.aspx?jobPosition=23,New York,"[2, 3, 0, 1]","[4, 13, 11, 9]","

ASM, Merchandising - The Shops @ Atlas Park - #435

","
Forever21 Retail, Inc
 ","[2, 0, 7, 4]",http://jobview.monster.com/asm-merchandising-the-shops-atlas-park-435-job-glendale-ny-us-166229976.aspx,"


Glendale
        ,NY

 ","[8, 5, 0, 1]","[5, 7, 4, 0]","
                                Job Description : Position: Assistant Store Manager, Merchandising Department: Remote  Store Operations Reports to: Store Manager Direct Reports: Yes FLSA Status: Non-Exempt Location: Job Purpose: The Assistant Manager, Merchandising provides leadership and direction to the store merchandising team. Through creating long-term strategies and leading company initiatives, the Assistant Manager ensur...
                            ",Sales,"[15, 7, 13, 9]"
http://jobview.monster.com/director-business-development-job-philadelphia-pa-us-166964013.aspx?jobPosition=24,New York,"[3, 1, 0, 2]","[11, 4, 15, 0]","

Director, Business Development

","
Springer Healthcare
 ","[3, 0, 4, 2]",http://jobview.monster.com/director-business-development-job-philadelphia-pa-us-166964013.aspx,"


Philadelphia
        ,PA


 ","[1, 0, 8, 5]","[8, 1, 6, 2]","
                                inScience Communications is a brand of Springer Healthcare, a leading full service medical communications agency, which forms part of Springer Nature, the world's largest academic book publisher, publisher of the world's highest impact journals and a pioneer in the field of open research. With more than 40 years' experience working with the pharmaceutical industry, we are specialists in delivering...
                            ",Sales,"[3, 6, 18, 1]"
http://jobview.monster.com/branch-manager-trainee-job-tuckahoe-ny-us-166283461.aspx?jobPosition=25,New York,"[2, 1, 0, 3]","[13, 17, 16, 6]","

Branch Manager Trainee

","
Hertz
 ","[0, 3, 2, 4]",http://jobview.monster.com/branch-manager-trainee-job-tuckahoe-ny-us-166283461.aspx,"


Tuckahoe
        ,NY

 ","[6, 0, 1, 8]","[2, 0, 6, 3]","
                                Join the World's Largest Car Rental Company as a Branch Manager Trainee! Each year, many talented people join Hertz, and the best become future Branch Managers of our Hertz Local Edition branches. Our program provides hands-on training in: Sales, Operations, Customer Service, Finance & Accounting Management, Revenue Management, Fleet Management, and most importantly: People Management. Hertz rewar...
                            ",Sales,"[8, 16, 17, 7]"
http://jobview.monster.com/Territory-Account-Manager-Job-Ridgefield-NJ-US-166655237.aspx?mescoid=4100683001001&jobPosition=1,New York,"[2, 1, 0, 3]","[0, 13, 16, 9]","

Territory Account Manager

","
Colony Hardware
 ","[2, 1, 6, 3]",http://jobview.monster.com/Territory-Account-Manager-Job-Ridgefield-NJ-US-166655237.aspx,"


Ridgefield
        ,NJ


 ","[0, 8, 4, 1]","[2, 8, 7, 3]","
                                Territory Account Manager Northern New Jersey

A.W. Meyer Division

 

 

Job Summary

 

Reporting to the VP of Sales, the Territory Account Manager has primary responsibility for growing sales by increasing the breadth and depth of products and se......
                            ",Sales,"[9, 1, 4, 3]"
http://jobview.monster.com/Account-Executive-Amazon-Restaurants-Launch-Team-Job-New-York-NY-US-166856914.aspx?mescoid=4100683001001&jobPosition=2,New York,"[0, 3, 2, 1]","[12, 1, 18, 0]","

Account Executive - Amazon Restaurants, Launch Team

","
Amazon
 ","[3, 1, 5, 4]",http://jobview.monster.com/Account-Executive-Amazon-Restaurants-Launch-Team-Job-New-York-NY-US-166856914.aspx,"


New York
        ,NY

 ","[6, 1, 3, 4]","[2, 5, 8, 4]","
                                Job Description
  
    
Hungry? Ordering food just got easier with the introduction of Amazon Restaurants! One of Amazons latest innovations, Amazon Restaurants enables customers to order meals from top rated restaurants in their area. Following th......
                            ",Sales,"[9, 8, 2, 5]"
http://job-openings.monster.com/monster/9b8f569c-179e-4523-b216-7a0f7aa12a7f?mescoid=1300080001001&jobPosition=3,New York,"[0, 3, 2, 1]","[15, 11, 14, 3]","

Estimator/CAD Drawings/Sales

","
Atlas Fence & Railing Co., Inc.
 ","[0, 3, 4, 5]",http://job-openings.monster.com/monster/9b8f569c-179e-4523-b216-7a0f7aa12a7f,"


Whitestone
        ,NY

 ","[2, 3, 5, 8]","[8, 7, 0, 5]","
                                Queens fence company looking for individual to estimate public/private projects.
Duties will include shop drawings, submittals, proposals, field consultations, and interaction with tradesmen. You will be expected to interact with the client to final......
                            ",Sales,"[10, 8, 0, 5]"
http://jobview.monster.com/Associate-Account-Executive-Job-New-York-City-NY-US-166904141.aspx?mescoid=4100683001001&jobPosition=4,New York,"[1, 2, 0, 3]","[12, 17, 13, 7]","

Associate Account Executive

","
Houghton Mifflin Harcourt
 ","[2, 3, 6, 4]",http://jobview.monster.com/Associate-Account-Executive-Job-New-York-City-NY-US-166904141.aspx,"


New York City
        ,NY

 ","[4, 6, 0, 3]","[3, 4, 1, 5]","
                                Job Description  

Job Responsibilities:


         Develop and maintain strategic plan for territory with Director of Sales


         Update Salesforce.com regularly, complete Pipeline management for assigned territory


         Product knowle......
                            ",Sales,"[6, 18, 0, 8]"
http://jobview.monster.com/Business-Development-Manager-Legal-Job-New-York-City-NY-US-165221904.aspx?mescoid=4100666001001&jobPosition=5,New York,"[0, 1, 2, 3]","[8, 5, 14, 12]","

Business Development Manager - Legal

","
Morningside Translations
 ","[1, 4, 0, 5]",http://jobview.monster.com/Business-Development-Manager-Legal-Job-New-York-City-NY-US-165221904.aspx,"


New York City
        ,NY


 ","[6, 5, 3, 1]","[5, 8, 6, 3]","
                                Morningside seeks a Business Development Manager. The ideal candidate will possess experience in the legal and language services industries. The Business Development Manager is responsible for acquiring new, qualified leads through various methods o......
                            ",Sales,"[15, 17, 9, 11]"
http://jobview.monster.com/Territory-Account-Manager-Air-Force-Texas-or-Colorado-Job-Newark-NJ-US-166202750.aspx?mescoid=4100683001001&jobPosition=6,New York,"[1, 2, 3, 0]","[1, 14, 15, 18]","

Territory Account Manager-Air Force (Texas or Colorado)

","
Panasonic Corporation of North America
 ","[3, 6, 7, 2]",http://jobview.monster.com/Territory-Account-Manager-Air-Force-Texas-or-Colorado-Job-Newark-NJ-US-166202750.aspx,"


Newark
        ,NJ

 ","[6, 2, 4, 3]","[5, 3, 7, 8]","
                                Territory Account Manager-Air Force (Texas or Colorado)    (          Job Number:             1600757    )    
  
    
              Description                                 

                        Panasonic's vision of the digital future is dr......
                            ",Sales,"[8, 11, 0, 2]"
http://jobview.monster.com/SR-GLOBAL-ACCOUNT-EXECUTIVE-Job-New-York-NY-US-166961091.aspx?mescoid=4100683001001&jobPosition=7,New York,"[2, 3, 1, 0]","[11, 12, 15, 18]","

SR GLOBAL ACCOUNT EXECUTIVE

","
CenturyLink
 ","[3, 5, 1, 0]",http://jobview.monster.com/SR-GLOBAL-ACCOUNT-EXECUTIVE-Job-New-York-NY-US-166961091.aspx,"


New York
        ,NY


 ","[2, 5, 7, 6]","[7, 8, 5, 3]","
                                CenturyLink (NYSE: CTL) is a global communications, hosting, cloud and IT services company enabling millions of customers to transform their businesses and their lives through innovative technology solutions. CenturyLink offers network and data syst......
                            ",Sales,"[18, 5, 4, 7]"
http://jobview.monster.com/Business-Development-Manager-Job-New-York-City-NY-US-164684130.aspx?mescoid=4100666001001&jobPosition=8,New York,"[3, 0, 2, 1]","[13, 16, 6, 18]","

Business Development Manager

","
Hale & Hearty Soups
 ","[2, 1, 0, 5]",http://jobview.monster.com/Business-Development-Manager-Job-New-York-City-NY-US-164684130.aspx,"


New York City
        ,NY


 ","[6, 4, 3, 7]","[6, 4, 8, 7]","
                                NEW JERSEY / WESTCHESTER TERRITORY

 

Hale and Hearty Soups, Foodservice & Wholesale division, is looking for a Business Development Manager in the New Jersey/New York area to implement Hale and Hearty brand standards and strategies within the Nort......
                            ",Sales,"[1, 10, 18, 0]"
http://jobview.monster.com/VP-Business-Development-Analytics-Job-New-York-City-NY-US-166273557.aspx?mescoid=1100008001001&jobPosition=9,New York,"[1, 0, 2, 3]","[17, 10, 16, 13]","

VP Business Development - Analytics

","
VBeyond Corporation
 ","[0, 6, 3, 5]",http://jobview.monster.com/VP-Business-Development-Analytics-Job-New-York-City-NY-US-166273557.aspx,"


New York City
        ,NY

 ","[8, 0, 6, 5]","[7, 2, 1, 0]","
                                Vice President Business Development  Industrial  Machinery Analytics

 

The  companys next phase of growth will continue to be driven by Analytics. To  deliver this growth, would like to strengthen and grow its Analytics team  globally. We are se......
                            ",Sales,"[8, 2, 5, 7]"
http://jobview.monster.com/Senior-Account-Manager-Job-Staten-Island-NY-US-166033387.aspx?mescoid=4100683001001&jobPosition=10,New York,"[1, 0, 3, 2]","[3, 15, 18, 1]","

Senior Account Manager

","
Puma Lauria Planning Services
 ","[0, 7, 6, 2]",http://jobview.monster.com/Senior-Account-Manager-Job-Staten-Island-NY-US-166033387.aspx,"


Staten Island
        ,NY


 ","[1, 3, 4, 2]","[2, 5, 0, 3]","
                                Position Title:   Senior Account Manager 

Department:      Insurance Staff

General Description:  

Puma Lauria Planning Services consists of an Account Management Team specifically designed to service the small to large business client. The Senior......
                            ",Sales,"[16, 15, 3, 2]"
http://jobview.monster.com/Business-Development-Representative-Job-New-York-NY-US-166567389.aspx?mescoid=4100691001001&jobPosition=11,New York,"[0, 3, 1, 2]","[4, 9, 15, 12]","

Business Development Representative

","
Condeco Software Ltd
 ","[5, 7, 0, 1]",http://jobview.monster.com/Business-Development-Representative-Job-New-York-NY-US-166567389.aspx,"


New York
        ,NY


 ","[5, 7, 8, 6]","[2, 8, 3, 4]","
                                Business Development Representative

Condeco is the leading provider of integrated meeting room, desk booking and space utilization solutions. Our robust software and exceptionally designed hardware are the most feature-rich and versatile on the mar......
                            ",Sales,"[14, 17, 8, 2]"
http://jobview.monster.com/Business-Development-Advisor-Job-Brooklyn-NY-US-165461998.aspx?mescoid=4100691001001&jobPosition=12,New York,"[0, 3, 2, 1]","[4, 13, 12, 10]","

Business Development Advisor

","
Acorn Stairlifts Inc.
 ","[5, 1, 0, 3]",http://jobview.monster.com/Business-Development-Advisor-Job-Brooklyn-NY-US-165461998.aspx,"


Brooklyn
        ,NY


 ","[0, 4, 2, 8]","[6, 3, 7, 5]","
                                Acorn Stairlifts is an international company with offices in the United States.  We design, manufacture, sell, and install stairlifts.  

Due to our rapid growth, we are seeking highly motivated Client Advisors - In-Home Salesperson who will act as ......
                            ",Sales,"[8, 16, 9, 7]"
http://jobview.monster.com/Channel-Manager-Job-Jersey-City-NJ-US-167022873.aspx?mescoid=4100666001001&jobPosition=13,New York,"[1, 0, 3, 2]","[5, 10, 14, 6]","

Channel Manager

","
Arrow
 ","[4, 1, 6, 2]",http://jobview.monster.com/Channel-Manager-Job-Jersey-City-NJ-US-167022873.aspx,"


Jersey City
        ,NJ

 ","[8, 2, 5, 4]","[7, 1, 8, 2]","
                                The tension between possibility and practicality is what we resolve. At Arrow, weve come full circle from being a parts supplier at the physical heart of the radio business to being a global partner in the ongoing transformation of the most comple......
                            ",Sales,"[12, 14, 16, 5]"
http://jobview.monster.com/Business-Development-Senior-Coordinator-Job-Hackensack-NJ-US-165720461.aspx?mescoid=4100666001001&jobPosition=14,New York,"[1, 2, 0, 3]","[18, 14, 13, 17]","

Business Development Senior Coordinator

","
Cole Schotz P.C.
 ","[6, 3, 1, 7]",http://jobview.monster.com/Business-Development-Senior-Coordinator-Job-Hackensack-NJ-US-165720461.aspx,"


Hackensack
        ,NJ


 ","[8, 5, 2, 0]","[7, 2, 1, 8]","
                                COLE SCHOTZ PC 



BUSINESS DEVELOPMENT  SENIOR COORDINATOR- NEW JERSEY OR NEW YORK OFFICES:

Law firm seeks a business development senior coordinator to  join the Marketing Department in our New Jersey or New York office.  This position will report......
                            ",Sales,"[5, 15, 18, 7]"
http://job-openings.monster.com/monster/b177a24a-b05b-4237-9b9e-f8e906089b03?mescoid=4100683001001&jobPosition=15,New York,"[1, 0, 3, 2]","[9, 14, 5, 15]","

Inbound Sales Representative - Roseland

","
DISH
 ","[0, 7, 1, 4]",http://job-openings.monster.com/monster/b177a24a-b05b-4237-9b9e-f8e906089b03,"


Hackensack
        ,NJ

 ","[5, 7, 6, 1]","[3, 4, 1, 8]","
                                Hiring inside sales associates and sales reps as DISH entertainment consultants. A sales representative demonstrates a deep understanding of DISH's services and technology, evaluates customer needs and recommends the appropiate systems and programmi......
                            ",Sales,"[14, 12, 15, 6]"
http://jobview.monster.com/Director-of-Sales-Sales-Management-SaaS-Sales-Job-Hoboken-NJ-US-166990640.aspx?mescoid=1100008001001&jobPosition=16,New York,"[2, 3, 0, 1]","[10, 5, 6, 7]","

Director of Sales - Sales Management, SaaS Sales

","
CyberCoders
 ","[0, 4, 5, 7]",http://jobview.monster.com/Director-of-Sales-Sales-Management-SaaS-Sales-Job-Hoboken-NJ-US-166990640.aspx,"


Hoboken
        ,NJ


 ","[6, 0, 8, 1]","[5, 7, 1, 8]","
                                Director of Sales - Sales Management, SaaS Sales jobs in Hoboken, NJ                                                                    
         
             
                 
                                          
                         
S......
                            ",Sales,"[1, 0, 3, 11]"
http://jobview.monster.com/Account-Executive-T-Mobile-At-Work-Direct-Sales-Hazlet-NJ-Job-Hazlet-NJ-US-166707903.aspx?mescoid=4100683001001&jobPosition=17,New York,"[3, 1, 2, 0]","[2, 14, 15, 0]","

Account Executive, T-Mobile At Work (Direct Sales), Hazlet, NJ

","
T-Mobile
 ","[2, 4, 5, 3]",http://jobview.monster.com/Account-Executive-T-Mobile-At-Work-Direct-Sales-Hazlet-NJ-Job-Hazlet-NJ-US-166707903.aspx,"


Hazlet
        ,NJ


 ","[6, 8, 7, 4]","[8, 0, 4, 1]","
                                As America""s Un-carrier, T-Mobile US, Inc. (NYSE: TMUS) is redefining the way consumers and businesses buy wireless services through leading product and service innovation. The company""s advanced nationwide 4G and 4G LTE network delivers outstanding......
                            ",Sales,"[1, 13, 6, 18]"
http://jobview.monster.com/Field-Sales-Manager-Distributor-Full-Training-Job-HACKENSACK-NJ-US-166939135.aspx?mescoid=4100666001001&jobPosition=18,New York,"[2, 1, 3, 0]","[15, 9, 5, 13]","

Field Sales Manager/Distributor, Full Training

","
Mac Tools
 ","[3, 5, 7, 6]",http://jobview.monster.com/Field-Sales-Manager-Distributor-Full-Training-Job-HACKENSACK-NJ-US-166939135.aspx,"


HACKENSACK
        ,NJ

 ","[4, 1, 3, 0]","[6, 0, 2, 4]","
                                Start building your career and future now!



Mac Tools was founded in 1938 in Sabina, OH. Today, Mac Tools is an international business with Distributors and Franchisees in the United States, Canada, Europe and Japan and is part of Stanley Black & ......
                            ",Sales,"[15, 7, 14, 9]"
http://jobview.monster.com/Field-Sales-Manager-Distributor-Full-Training-Job-FLUSHING-NY-US-166939176.aspx?mescoid=4100666001001&jobPosition=19,New York,"[2, 3, 1, 0]","[0, 9, 6, 15]","

Field Sales Manager/Distributor, Full Training

","
Mac Tools
 ","[4, 7, 2, 5]",http://jobview.monster.com/Field-Sales-Manager-Distributor-Full-Training-Job-FLUSHING-NY-US-166939176.aspx,"


FLUSHING
        ,NY

 ","[0, 3, 5, 8]","[4, 5, 8, 0]","
                                Start building your career and future now!



Mac Tools was founded in 1938 in Sabina, OH. Today, Mac Tools is an international business with Distributors and Franchisees in the United States, Canada, Europe and Japan and is part of Stanley Black & ......
                            ",Sales,"[14, 13, 4, 5]"
http://jobview.monster.com/Full-Time-Sales-Marketing-Pro-Job-Hack-NJ-US-166186536.aspx?mescoid=1300092001001&jobPosition=20,New York,"[0, 2, 3, 1]","[18, 14, 12, 3]","

Full Time Sales and Marketing Pro

","
Company Confidential
","[1, 2, 0, 5]",http://jobview.monster.com/Full-Time-Sales-Marketing-Pro-Job-Hack-NJ-US-166186536.aspx,"


Hack
        ,NJ


 ","[6, 5, 8, 3]","[0, 6, 5, 8]","
                                Apply now for consideration for a full time Sales and Marketing position with hands on training!


 

We are currently hiring for entry level sales and marketing individuals with experience in customer interaction and sales for an account management......
                            ",Sales,"[11, 14, 13, 17]"
http://jobview.monster.com/interview-day-branch-manager-trainee-job-tuckahoe-ny-us-166482944.aspx?jobPosition=21,New York,"[0, 1, 2, 3]","[13, 6, 2, 3]","

Interview Day- Branch Manager Trainee

","
Hertz
 ","[7, 4, 6, 5]",http://jobview.monster.com/interview-day-branch-manager-trainee-job-tuckahoe-ny-us-166482944.aspx,"


Tuckahoe
        ,NY

 ","[5, 3, 4, 7]","[0, 4, 3, 5]","
                                Here is your opportunity to talk directly with hiring managers during a one day, invitation only, interview session. Interview Date: Wednesday, April 27th, 2016 Interview Time: 10:00am- 3:00pm Location: Hertz Corporation 185 Marbledale Road Tuckahoe, NY 10707 Contact: Branch Manager Event will be held from 10:00am to 3:00pm on Wednesday, April 27th. Please apply on-line to reserve your spot. Join...
                            ",Sales,"[17, 0, 8, 9]"
http://jobview.monster.com/interview-day-branch-manager-trainee-job-tuckahoe-ny-us-166418874.aspx?jobPosition=22,New York,"[3, 0, 2, 1]","[4, 9, 15, 7]","

Interview Day- Branch Manager Trainee

","
Hertz
 ","[7, 4, 5, 3]",http://jobview.monster.com/interview-day-branch-manager-trainee-job-tuckahoe-ny-us-166418874.aspx,"


Tuckahoe
        ,NY

 ","[4, 0, 1, 7]","[8, 2, 5, 7]","
                                Here is your opportunity to talk directly with hiring managers during a one day, invitation only, interview session. Interview Date: Tuesday, April 26th, 2016 Interview Time: 10:00am- 3:00pm Location: Hertz Corporation 185 Marbledale Road Tuckahoe, NY 10707 Contact: Branch Manager Event will be held from 10:00am to 3:00pm on Tuesday, April 26th. Please apply on-line to reserve your spot. Join the...
                            ",Sales,"[7, 17, 10, 4]"
http://jobview.monster.com/account-representative-job-york-pa-us-166981900.aspx?jobPosition=23,New York,"[0, 3, 1, 2]","[1, 2, 8, 4]","

Account Representative

","
The Carlisle Group
 ","[7, 5, 6, 0]",http://jobview.monster.com/account-representative-job-york-pa-us-166981900.aspx,"


York
        ,PA

 ","[6, 2, 3, 0]","[8, 7, 0, 4]","
                                Summary: Our client is a global industry leader of confectionery products, in business since 1916. They are a $10 billion organization with small but rapidly growing US operations. Because of their growth, we are filling a newly created Account Representative role. Reporting directly to the VP of Sales, this person will responsible for growing and developing a variety of channels including; specia...
                            ",Sales,"[10, 13, 11, 8]"
